Voltage,Current,Power,Energy,Frequency,PF
231.0000,0.2550,42.3000,0.3730,50.0000,0.7200
231.0000,0.1120,17.5000,0.3730,50.0000,0.6800
231.0000,0.0440,3.7000,0.3730,50.0000,0.3600
231.0000,0.0260,1.2000,0.3730,50.0000,0.2000
231.0000,0.0240,0.7000,0.3730,50.0000,0.1300
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
232.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
232.0000,0.0000,0.0000,0.3730,50.0000,0.0000
232.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
232.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
232.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
231.0000,0.0000,0.0000,0.3730,50.0000,0.0000
